servizio	Substantiv	B2
sesso	Substantiv	B2
sfruttare	Verb	B2
sicurezza	Substantiv	B2
significato	Substantiv	B2
sillaba	Substantiv	B2
sindacato	Substantiv	B2
sindaco	Substantiv	B2
sistema	Substantiv	B2
sociale	Adjektiv	B2
società	Substantiv	B2
socia	Substantiv	B2
socio	Substantiv	B2
soddisfatto	Adjektiv	B2
soffrire	Verb	B2
soldatessa	Substantiv	B2
soldato	Substantiv	B2
solitudine	Substantiv	B2
sollecito	Adjektiv	B2
soluzione	Substantiv	B2
somma	Substantiv	B2
sopravvivere	Verb	B2
sordo	Adjektiv	B2
sospendere	Verb	B2
sottolineare	Verb	B2
sottrarre	Verb	B2
sparare	Verb	B2
spazio	Substantiv	B2
specializzarsi	Verb	B2
specializzazione	Substantiv	B2
spiegarsi	Verb	B2
statale	Adjektiv	B2
stato	Substantiv	B2
stesso	Pronomen	B2
stile	Substantiv	B2
stipendio	Substantiv	B2
suora	Substantiv	B2
superiore	Adjektiv	B2
svantaggio	Substantiv	B2
svegliare	Verb	B2
sviluppare	Verb	B2
sviluppo	Substantiv	B2
tale	Adjektiv	B2
talvolta	Adverb	B2
tariffa	Substantiv	B2
tassa	Substantiv	B2
tavola	Substantiv	B2
tecnologia	Substantiv	B2
telegramma	Substantiv	B2
temere	Verb	B2
tensione	Substantiv	B2
teoria	Substantiv	B2
terapia	Substantiv	B2
terrorismo	Substantiv	B2
terrorizzare	Verb	B2
testo	Substantiv	B2
tipico	Adjektiv	B2
tonnellata	Substantiv	B2
torto	Substantiv	B2
tradizionale	Adjektiv	B2
tranquillità	Substantiv	B2
trasformare	Verb	B2
trattare	Verb	B2
tratto	Substantiv	B2
tribunale	Substantiv	B2
turismo	Substantiv	B2
uccidere	Verb	B2
uffa	Interjektion	B2
un	Pronomen	B2
una	Pronomen	B2
uno	Pronomen	B2
urgente	Adjektiv	B2
valere	Verb	B2
valore	Substantiv	B2
vantaggio	Substantiv	B2
vario	Adjektiv	B2
vegetariano	Adjektiv	B2
velocità	Substantiv	B2
vergognarsi	Verb	B2
verità	Substantiv	B2
verticale	Adjektiv	B2
violenza	Substantiv	B2
virgoletta	Substantiv	B2
viso	Substantiv	B2
vista	Substantiv	B2
vocale	Substantiv	B2
volontà	Substantiv	B2
votare	Verb	B2

