ultimamente	[2189466.0, 2189466.0, 374186, 374186]
collaborazione	[2227490, 2227490]
soprattutto	[841101.0, 841101.0, 3548210, 3548210, 1449718, 1449718, 2090474, 2090474, 896928.0, 896928.0, 2242025, 2242025, 2242006, 2242006, 2241997, 2241997]
nessun	[4801962, 2912961, 2227907, 6294781, 3671735.0, 3671736.0, 1246849, 5562486, 7529367, 3146371, 969403, 2057153, 1911474, 632007, 6477839, 4588, 1409489, 1303394, 2687382, 6142706, 5007920, 1140805, 1167344, 1003699, 1751845, 2960670]
completamente	[2421233, 2421233, 417557.0, 417557.0, 2195390.0, 2195390.0, 2421383, 2421383, 4971260, 4971260, 4880697, 4880697, 2434671, 2434671, 987859.0, 987859.0, 2418855, 2418855, 2435170.0, 2435851.0, 2435170.0, 2435851.0, 965253, 965253, 3069305, 3069305, 1137657.0, 1137657.0, 2462580, 2462580, 4561.0, 4561.0, 2188987.0, 2188987.0, 2197425.0, 2197425.0, 423778, 423778, 1152812.0, 1152812.0, 2018234, 2018236, 2018238, 2018240, 2018234, 2018236, 2018238, 2018240, 3164823.0, 3164823.0, 2291374.0, 2291374.0, 3699400, 3699400, 2018235, 2018237, 2018239, 2018241, 2018235, 2018237, 2018239, 2018241]
persino	[2420968.0, 2420968.0]
yogurt	[]
liberare	[2430320.0, 2217388.0, 2090471, 4920304, 4933210.0, 3252670, 4085439.0]
tirocinio	[]
registrare	[666732.0]
definire	[1776999, 2144702, 1834075, 2427262.0]
rivoluzione	[2212272.0]
avvocato	[1845042, 945463, 4971462.0, 908574.0, 2804509.0, 4137975, 4137966]
lamentare	[1723570, 2784828, 2784829, 2272165, 2272582, 2163434, 2784627, 2163432.0, 4363429]
garanzia	[4974539, 3296530.0]
universitario	[373528, 373528]
chiacchierare	[381855]
inoltre	[1758806, 1758806, 1758806, 2217608, 2217608, 2217608]
abbattere	[992748, 4703557, 432995]
salutare	[918430, 918430, 397737, 397737, 2056125, 2056125, 634421, 634421, 1588363, 1588363, 2076173.0, 2076173.0, 6671997, 6671999, 6671997, 6671999, 1719099.0, 1719099.0, 6671996, 6671998, 6671996, 6671998]
affatto	[1803828, 1803828, 765126, 765126, 5792110.0, 5792110.0, 1758014, 1758014]
adolescente	[1806190.0, 1806190.0, 1806190.0, 2197366, 2197366, 2197366, 1512391, 1512391, 1512391, 2028586, 2028586, 2028586]
ubriaco	[3321112, 1369176.0, 1696908.0]
usato	[1449280.0, 1449280.0, 910277.0, 910277.0]
politico	[3284010.0, 3284010.0, 1422113.0, 1422113.0, 1349822.0, 1349822.0, 1874163.0, 1874163.0, 1758513.0, 1758513.0, 3529264.0, 3529264.0, 1758484.0, 1758484.0, 1765042.0, 1765042.0, 841779.0, 841779.0, 1795478.0, 1795478.0, 3316553.0, 3316553.0, 1905270.0, 1905270.0, 1965622, 1965622, 1876248.0, 1876248.0, 539011, 539011, 1513625, 1513626, 1513625, 1513626, 1834049, 1834049, 3755088, 3755088, 2121708.0, 2121708.0, 971658, 971658, 978309, 978309, 390673.0, 390673.0, 724948, 724948, 2592134, 2592134]
altezza	[2152280.0, 1860326.0, 627237]
costoso	[2402142, 2402142, 625011, 625011, 2217608, 2217608, 2216531, 2216531, 5400728, 5400728, 2217611, 2217611, 3650442.0, 3650442.0, 2175231, 2175231, 806529, 1571094, 806529, 1571094, 2848129.0, 2848129.0, 3001329.0, 3001329.0, 962227, 962227, 1622861.0, 1622861.0, 6533928, 6533928, 1218045, 1218045, 2260011, 2260011]
limitare	[2187674, 3410472.0, 1758726.0, 1758735.0, 1851297, 2187627]
somigliare	[]
esaminare	[2213900.0, 4962364, 2402137, 2195723]
mediocre	[2632781]
allegare	[350371.0]
offerta	[763698.0, 763698.0, 1978571, 1978571, 1889164, 1889164]
re	[7776127.0, 7776127.0, 1964028, 1964028, 3027041.0, 3027041.0, 637196.0, 637196.0, 3790092, 3790092, 4722517.0, 4722517.0, 1117127, 1117127, 5689294, 5689294, 1022992.0, 1022992.0, 1948358, 1948358, 820375.0, 820375.0, 691717.0, 691717.0, 2445084, 2445084, 1583474.0, 1583474.0]
oggigiorno	[1754705, 7321573]
candidato	[2433713.0, 1739764]
intero	[585784, 1758476.0, 1803989, 1834061.0, 4862991, 621047.0, 1539271, 947745, 7036087, 1583562.0, 4852731]
aumento	[4567.0, 4567.0, 1766542, 1766542, 2448016.0, 2448016.0]
coinvolgere	[2282386.0, 2209462.0, 1856769.0, 1957883.0, 1347962.0]
cuoco	[756677, 1687408, 746375]
attaccare	[862245]
allievo	[2456093, 2456170.0, 896791, 3213019]
foro	[3238452.0]
seguito	[2466947, 2466947, 2466947, 749452, 749452, 749452, 2121642, 2121642, 2121642]
castello	[2054178, 3132761, 5934090, 5390974, 1772941, 1117127, 1915032.0, 4473948, 3256845, 1404602]
duramente	[4509049, 4509049, 4509051, 4509051, 4509047, 4509047, 4509050, 4509050, 1086137, 1086137, 716999, 716999, 621201, 621201, 645937, 645937, 3388923, 3388923, 3262888.0, 3262888.0]
presente	[1765042.0, 1765042.0, 538990.0, 538990.0, 609598, 609598, 609639, 609639, 2457016, 2457016, 917388.0, 917388.0, 1662448.0, 1662448.0]
comunicazione	[2437991.0, 2437991.0, 2456093.0, 2456093.0, 2193268.0, 2193268.0, 2456170.0, 2456170.0, 409491, 409491, 1803986.0, 1803986.0]
recente	[3000700, 3000700, 2003332.0, 2003332.0, 719474, 719474, 2384663, 2384663, 3364477, 3364477, 3364472, 3364472]
qualità	[3319143.0, 3319143.0, 1796343.0, 1796343.0, 1758726.0, 1758726.0, 707735, 707735, 3030608.0, 3030608.0, 1916331, 1916331, 2334292.0, 2334292.0, 565761.0, 565761.0]
esagerare	[]
certamente	[893711.0, 758446.0, 2430136, 631242.0, 2434724.0]
fiscale	[1471973]
vinto	[2201277, 2201277]
scaricare	[3102945, 3102946.0, 3102947.0]
semplice	[1422113.0, 1422113.0, 1850353, 1850353, 4391370, 4391370, 4402, 4402, 1509185.0, 1509185.0, 2990713, 2990713, 1792217.0, 1792217.0, 1790407.0, 1790407.0, 4394297.0, 4394297.0, 1687448.0, 1687448.0, 2456322.0, 2456322.0, 1904688.0, 1904688.0, 2430368, 2430368, 1904609.0, 1904609.0, 1847622, 1847622, 2275139, 2275139, 4585438, 4585438, 1847593, 1847593, 1847636, 1847636, 409855, 409855, 385835.0, 385835.0, 6217330.0, 6217330.0, 3321189.0, 3321189.0, 1758635, 1758635, 769159, 769159, 3520028, 3520028, 612688, 612688]
collezione	[3897610, 621740.0, 1827034, 4553456.0]
diritto	[382157.0, 382157.0, 1758481.0, 1758481.0, 1768314.0, 1768314.0, 969497, 969497, 4865651.0, 4865651.0, 1821657.0, 1821657.0, 1803950.0, 1803950.0, 1737172.0, 1737172.0, 664227, 664227, 4853062, 4853062, 4699, 4699, 4971462.0, 4971462.0, 677365.0, 677365.0, 908574.0, 2804509.0, 908574.0, 2804509.0]
breve	[2435204.0, 2435204.0, 3104090.0, 3104090.0, 1250946, 1250946, 1444371, 1444371, 2279049.0, 2279049.0, 3531180, 3531180, 5688491, 5688491, 605383, 605383, 2923698, 2923698, 1136198, 1136198, 1272933.0, 1272933.0, 1642367, 1642367, 3752662, 3752662]
opinione	[2187674, 2068454, 388814, 1090934, 4853062, 377548, 377556, 4904663.0, 399700, 3754252, 1578317.0, 4561.0, 758824.0, 3000754.0, 423778.0, 3116472, 5022260, 377557, 1416171, 1329942.0, 1449723.0, 493703, 571359, 1444193]
regina	[399641.0, 419087.0, 945253, 2514928]
peso	[1335588.0, 3116608, 1278503, 2189042, 946807, 2449761.0, 3695179.0, 3695180.0, 5360076, 1834615, 373860.0, 714006, 2577214]
sito	[3239920, 3239920]
costruire	[1754711.0, 1754711.0, 1754711.0, 1754711.0, 1754711.0, 3421137.0, 3421137.0, 3421137.0, 3421137.0, 3421137.0, 2274678.0, 2274678.0, 2274678.0, 2274678.0, 2274678.0, 2445645.0, 2445645.0, 2445645.0, 2445645.0, 2445645.0, 1578295.0, 1578295.0, 1578295.0, 1578295.0, 1578295.0, 373842, 373842, 373842, 373842, 373842, 1763974, 1763974, 1763974, 1763974, 1763974, 926801, 926801, 926801, 926801, 926801, 2887540.0, 2887540.0, 2887540.0, 2887540.0, 2887540.0, 4414374, 4414374, 4414374, 4414374, 4414374, 3703814, 3703814, 3703814, 3703814, 3703814, 8417445, 8417445, 8417445, 8417445, 8417445, 3030501, 3030501, 3030501, 3030501, 3030501, 3115018, 3115018, 3115018, 3115018, 3115018, 2452568, 2452568, 2452568, 2452568, 2452568, 3630640, 3630640, 3630640, 3630640, 3630640, 851721, 851721, 851721, 851721, 851721, 1602255, 4479114, 1602255, 4479114, 1602255, 4479114, 1602255, 4479114, 1602255, 4479114, 4969148, 4969148, 4969148, 4969148, 4969148, 3757485, 3757485, 3757485, 3757485, 3757485, 1064165, 1064165, 1064165, 1064165, 1064165, 350856.0, 350856.0, 350856.0, 350856.0, 350856.0, 3643885, 5556681, 3643885, 5556681, 3643885, 5556681, 3643885, 5556681, 3643885, 5556681]
fagiolo	[]
obiettivo	[1329025.0, 2213890, 2274678.0, 1763879.0, 2426845.0, 2279116, 2426915, 2696589.0, 637196.0, 1759639, 1891575, 2180426.0, 2427262.0, 2444758.0, 2444774.0, 4562454.0]
scolastico	[1803983.0, 1803983.0, 653791, 653791, 2201230, 2201230, 3414305, 3414305, 409295, 409295]
legge	[4886413.0, 1402476.0, 1402503.0, 737591, 1546743.0, 2433677.0, 2092829, 1227995, 1083154, 1471973.0, 4752953, 2433621, 1257659, 3293882, 3692742, 3692744, 3692736, 3692740, 696967, 3692741, 3692743, 374182.0, 3692738.0, 374183.0, 6933255, 1789871, 1157988.0, 1809398, 2752448.0, 2752450.0, 3573647, 3573648]
progettare	[3296228.0, 2416308.0]
perfino	[1616179, 2057131, 738829]
tecnica	[1758497, 1226509.0, 1611737.0, 1543501.0]
filo	[1335588.0, 2152280.0, 2966518.0, 3377519, 3377521, 440386.0]
abilità	[2127885, 4922299.0]
bocciare	[3987348, 3987348]
scappare	[620741, 620741, 620741, 712905, 1468976, 712905, 1468976, 712905, 1468976, 614907, 614907, 614907, 5663285, 5663285, 5663285, 2020369.0, 2020376.0, 2020369.0, 2020376.0, 2020369.0, 2020376.0, 2421338, 2421338, 2421338, 2209692, 2209692, 2209692]
davvero	[1754705, 1754705, 1758493.0, 1758493.0, 3360811, 3360811, 4417546, 4417546, 2444140, 2444140, 1765084, 1765084, 2090474, 2090474, 2383804, 2383804, 1514736, 1514736, 3493702, 3493702, 3364400, 3364400, 2224269, 2224269, 673186.0, 673186.0, 2433794, 2433794, 1916870, 1916870, 1310411, 1310411, 1905126.0, 1905126.0, 1759642, 1759642, 4816129.0, 4816129.0, 3109767, 3109767, 2844822, 2844822, 4420453, 4420453, 1000834, 1000834, 842594, 842594, 2516873, 2516873, 2516871, 2516871, 4905427, 4905427, 2516870, 2516870, 2819401, 2819402, 2819403, 2819404, 2819401, 2819402, 2819403, 2819404, 965305.0, 965312.0, 965305.0, 965312.0, 1218045, 1218045, 4387412, 4387412, 1758692.0, 1758692.0, 4313895, 4313895, 863663.0, 863663.0, 698562.0, 698562.0, 1856608.0, 1856608.0, 842616, 842616, 905708, 905708, 1273451.0, 1273452.0, 1273451.0, 1273452.0, 1415092, 1415092, 2865371, 2865371, 5172995.0, 5172995.0, 3869393, 3869393]
sovrano	[876868.0, 419087.0]
applicazione	[1166632.0, 2132684.0]
addirittura	[1758463, 1758463, 1775281, 1775281, 5401970.0, 5401970.0, 2231837, 2231837, 5337249, 5337249, 2231647.0, 2231647.0, 3076045, 3076045, 2231906.0, 2231906.0]
condividere	[1928042, 1928042, 1342569, 1342569, 1858106, 1858106, 3655156, 3655157, 3655156, 3655157, 1416171, 1416171]
però	[3347129.0, 3347129.0, 3347128.0, 3347128.0, 3347127, 3347127, 3347125, 3347125, 1662750, 1662750, 1765080.0, 1765080.0, 2057121, 2057121, 3659495, 3659495, 1979289, 1979289, 3537429, 3537429, 1758832, 1758832, 4522, 4522, 2160165.0, 2160165.0, 4402, 4402, 7322127, 7322127, 1574453, 1574453, 2980669, 2980669, 3334242.0, 3334244.0, 3334242.0, 3334244.0, 3334245.0, 3334246.0, 3334245.0, 3334246.0, 819795, 819795, 4620, 4620, 1574451, 1574451, 772631.0, 772631.0, 7915344, 7915344, 3437419, 3437420, 3437419, 3437420, 2896342, 2896342, 1980434, 1980434, 2703725, 2703726, 2703727, 2703728, 2703725, 2703726, 2703727, 2703728, 2484585, 2484585, 7915342, 7915342, 2969943, 2969943, 1189568, 1189568, 1467417, 1467417, 2132688, 2132689, 2132688, 2132689, 4032643, 4032643, 1767184, 1767184, 1922061, 1922061, 3154520.0, 3154520.0, 1649806, 1649806, 1805375.0, 1805375.0, 4247675, 4247675, 2681889.0, 2681889.0, 2681888, 2681888, 7349900, 7349900]
specificare	[3162241]
capitale	[2459399.0, 3219590.0, 5127392.0, 993734.0, 3749157.0, 3749158.0, 3548095.0, 3547314.0, 389488.0, 3345484.0, 1309611.0, 753305.0, 391156.0, 609103.0, 2193133.0, 860571.0, 435558.0, 940160.0]
britannico	[1758493.0, 2434624.0, 872065.0, 2419072.0, 1311326]
emozionare	[]
effetto	[720451.0, 720451.0, 1853138, 1853138, 1765048, 1765048, 1853133, 1853133, 1904609, 1904609, 1834063, 1834063, 4874141, 4874141, 4874145, 4874145, 4874139.0, 4874139.0, 3418770, 3418770, 4831923.0, 4831923.0, 4831916.0, 4831916.0, 4831934.0, 4831934.0, 1856608, 1856608]
opera	[3284010.0, 3284010.0, 4886413.0, 4886413.0, 1874163.0, 1874163.0, 2193336, 2193336, 2423132, 2423132, 2430327, 2430327, 431784, 431784, 2201332, 2201332, 2591940, 2591940, 2514783, 2514783, 2266391.0, 2266391.0, 374203, 374203, 4203647.0, 4203647.0, 4465224.0, 4465224.0, 2514720, 2514720, 766307.0, 766307.0, 1807232, 1807232]
arrivato	[5465970]
superare	[1720860, 1720860, 3350709.0, 3350709.0, 4509049, 4509049, 4509047, 4509047, 1842620, 1842620, 1842961, 1842961]
cerca	[2717851.0, 2717851.0, 2717850.0, 2717850.0, 1187890.0, 1187890.0, 2090459.0, 2090459.0]
consigliare	[3365070, 3365070, 3365070, 3365070, 527178.0, 527178.0, 527178.0, 527178.0, 350630, 350630, 350630, 350630, 5333682, 5333682, 5333682, 5333682, 2230797, 2230797, 2230797, 2230797, 3650563, 3650563, 3650563, 3650563, 410223, 410223, 410223, 410223, 738214, 738214, 738214, 738214, 3855952, 3855952, 3855952, 3855952, 1566477.0, 1566477.0, 1566477.0, 1566477.0]
colpa	[4525811.0, 3420511, 4911581, 3280444, 1858526]
maniera	[1326955.0, 1326955.0, 1735655.0, 1735655.0, 4537.0, 4537.0, 2398375, 2398375, 1758803, 1758803, 1758802, 1758802, 1759646.0, 1759646.0, 2603489, 2603489, 2983416, 2983416, 1759639, 1759639, 1759636, 1759636, 1759627, 1759627, 4585438, 4585438, 1759630, 1759630, 1759648, 1759648, 1759642, 1759642, 961785.0, 961785.0, 1759633, 1759633]
vitamina	[4984420, 4984421]
intuire	[2038912]
vaccino	[7192424.0]
argomento	[2590811, 1845780.0, 3030588.0, 1845042.0, 5683687, 1870191.0, 2162806, 2997037, 2428302, 2428310, 2632781.0, 2997135.0, 3538511.0, 713992, 713993, 4956642]
vulcano	[500255.0, 500255.0, 3461759.0, 3461759.0, 1242463, 1242463]
trasporto	[1754996.0, 997463, 2819510, 2685976]
scendere	[5056967.0, 5056967.0, 3297636, 3297636, 748215.0, 748215.0, 918430, 918430, 4576, 4576, 3140674, 3140674, 2028721, 2028721, 2028723, 2028723, 5390399, 5390399, 2028728, 2028728, 926750, 991715, 926750, 991715]
ordinario	[1792217, 1790407, 1272855.0]
cura	[1762755, 1762755, 4420737, 4420737, 2784713, 2784713]
nemmeno	[2279296.0, 2279296.0, 3104068, 3104069, 3104068, 3104069, 4935964, 4935964, 2476415.0, 2476415.0, 7804626, 7804626, 411337, 411337, 1121114, 1121114, 2030907.0, 2030907.0, 1833970, 1833970]
pentire	[5333682, 5333682, 2242025, 2242025, 935965, 935965, 6472757.0, 6472759.0, 6472757.0, 6472759.0, 6472758.0, 6472760.0, 6472758.0, 6472760.0]
stupire	[2277251.0, 2272582, 630482.0, 4411, 3174310]
telegrafo	[999181, 999185]
meraviglia	[2090607, 2205678]
rischio	[1329025.0, 1329025.0, 4295974.0, 4295974.0, 1693203.0, 1693203.0, 3298100.0, 3298100.0, 1767251.0, 1767251.0, 351151, 351151, 1083505, 1083505, 2437217, 2437220, 2437217, 2437220, 4381, 4381, 2437216, 2437219, 3553475, 3553476, 2437216, 2437219, 3553475, 3553476, 4260323, 4260389, 4260323, 4260389]
cassetto	[4919695, 4887069]
consiglio	[1866867.0, 1866867.0, 1866867.0, 3268828.0, 3268828.0, 3268828.0, 2195736, 2195736, 2195736, 2381795, 2381795, 2381795, 1842730, 1842730, 1842730, 1758753.0, 1758753.0, 1758753.0, 791347, 791347, 791347, 1543226, 1543226, 1543226, 616030, 616030, 616030, 4479004, 4479004, 4479004, 645977, 645977, 645977, 5172873, 5172875, 5172873, 5172875, 5172873, 5172875, 3698461, 3698461, 3698461, 2268223.0, 2268223.0, 2268223.0, 1566159.0, 1566159.0, 1566159.0, 1307084.0, 1307084.0, 1307084.0, 3650564, 3650564, 3650564, 2055835, 2055835, 2055835, 5172872.0, 5172874.0, 5172991.0, 5173004.0, 5172872.0, 5172874.0, 5172991.0, 5173004.0, 5172872.0, 5172874.0, 5172991.0, 5173004.0, 739046, 739046, 739046, 2988869.0, 2988869.0, 2988869.0, 1723168, 1723168, 1723168]
avviso	[1758713.0, 1758713.0, 1843334.0, 1843334.0, 1758847.0, 1758847.0, 1758688, 1758688, 1758705.0, 1758705.0, 1758702.0, 1758702.0, 1758710.0, 1758710.0, 1758678, 1758678, 1758707.0, 1758707.0, 1758686.0, 1758686.0, 1758668.0, 1758668.0, 1758692, 1758692]
scientifico	[1874163.0, 1874163.0, 2421564.0, 2421564.0, 3314117, 3314117, 1032552.0, 1032552.0, 2461094, 2461094, 1811345, 1811345]
promuovere	[1866867.0, 1329025.0, 2428407.0, 1720040.0, 998835.0]
ridotto	[3283324.0, 3283325.0]
direttamente	[3290750, 3290750, 609102, 609102, 2784701, 2784701]
duro	[3284140.0, 3284140.0, 2427303.0, 2427303.0, 6217464.0, 6217464.0, 874313, 874313, 1312501, 1312501, 2560194, 2560194, 893760, 893760, 893763, 893763, 7321547, 7321547, 1000834, 1000834, 893761, 893761, 4476394.0, 4476394.0, 425862, 425862, 1426788, 1426788, 1391628.0, 1391628.0, 2201503, 2201503, 663063, 663063]
trattare	[524257.0, 524257.0, 524257.0, 524257.0, 1758497, 1758497, 1758497, 1758497, 2076688, 2076688, 2076688, 2076688, 1765096.0, 1765096.0, 1765096.0, 1765096.0, 1755067.0, 1755067.0, 1755067.0, 1755067.0, 3301831.0, 3301831.0, 3301831.0, 3301831.0, 2280463, 2280463, 2280463, 2280463, 2449499.0, 2449499.0, 2449499.0, 2449499.0, 2439010, 2439010, 2439010, 2439010, 2195113.0, 2195113.0, 2195113.0, 2195113.0, 2162806, 2162806, 2162806, 2162806, 2022854, 2022854, 2022854, 2022854, 2217608, 2217608, 2217608, 2217608, 1964616, 1964616, 1964616, 1964616, 2421435.0, 2421435.0, 2421435.0, 2421435.0, 3260860, 3260861, 3260860, 3260861, 3260860, 3260861, 3260860, 3260861, 3375704, 3375704, 3375704, 3375704, 979582, 979582, 979582, 979582, 2219213, 2219213, 2219213, 2219213, 3338965.0, 3338965.0, 3338965.0, 3338965.0, 1005604.0, 1005604.0, 1005604.0, 1005604.0]
affascinare	[3409461.0, 3409462, 2197397.0]
produzione	[3529264.0, 3530074.0, 393854.0, 1226509.0]
tragedia	[1593465]
dibattito	[1765066, 1765066, 2147878.0, 2147878.0]
crescita	[2574689, 1826754.0, 2428407, 1317427, 2219163.0, 2416284.0, 3400449, 1677491.0, 1677492.0]
paese	[2442151, 2442151, 1329025.0, 1329025.0, 3437439.0, 3437439.0, 3410472.0, 3410472.0, 1349822.0, 1349822.0, 3437438.0, 3437438.0, 585784, 585784, 1758490.0, 1758490.0, 1758484.0, 1758484.0, 1349533.0, 1349533.0, 1758487.0, 1758487.0, 2430725.0, 2430725.0, 2429756.0, 2429756.0, 1758497, 1758497, 1795486.0, 1795486.0, 1795566, 1795566, 3622495, 3622495, 3469724, 3469724, 3290716.0, 3290716.0, 3238498.0, 3238498.0, 3238499.0, 3238499.0, 3641515, 3641515, 4932664.0, 4932664.0, 1754687, 1754687, 1834061.0, 1834061.0, 700442, 700442, 3071132.0, 3071132.0, 3498992.0, 3498992.0, 2980669, 2980669, 1168038.0, 1168038.0, 621047.0, 621047.0, 3092046.0, 3092046.0, 6276905.0, 6276905.0, 2422580, 2422580, 4878322.0, 4878322.0, 350348, 350348, 969393, 969393, 2196807, 2196807, 399329, 399329, 3290750, 3290750, 425511, 425511, 962596, 3110042, 962596, 3110042, 3468481, 3468481, 1816493, 1816493, 4486102.0, 4486102.0, 876868.0, 876868.0, 3456502.0, 3456502.0, 2112390.0, 2112390.0, 6295136, 6295136, 3793995, 3793995, 3533467, 3533467, 2567572, 2567575, 2567572, 2567575, 1932760, 1932760, 384869.0, 384869.0, 2418825, 2418825, 2059940, 2059940, 2201324, 2201324, 4429, 4429, 1834079, 1834079, 5288410, 5288410, 1464284, 1464284, 6999487.0, 6999487.0, 2193133.0, 2193133.0, 375008.0, 375008.0, 381392.0, 381392.0, 1907126.0, 1907126.0, 753283.0, 753283.0, 617625.0, 617625.0, 935066, 935066, 375018.0, 375018.0, 691717.0, 691717.0, 3531976, 3531976, 5996376, 5996376, 386329.0, 386329.0, 2567584, 2567585, 2567586, 2567584, 2567585, 2567586, 3266960.0, 3266960.0, 1246427.0, 1246427.0, 2764007, 2764008, 2764007, 2764008, 7208448, 7208448, 5072319, 5072319, 2721878.0, 2721878.0, 2449554.0, 2449554.0, 5288409.0, 5288409.0, 383747.0, 383747.0, 2263518.0, 2263518.0, 1302678.0, 1302679.0, 1302678.0, 1302679.0]
liceo	[539006, 539006]
apertura	[2437991, 2437991, 1795478.0, 1795478.0, 3316553.0, 3316553.0]
capace	[1853011.0, 1853011.0, 1326851, 1326851, 2038223, 2038223, 626845, 626845, 1309161, 1309161, 4925602, 4925602, 1310411, 1310411, 1073983, 1073983, 1980434, 1980434, 1004605, 1004605, 1107157, 1107157, 1177700, 1177700, 1004604, 1004604, 1195310, 1195310, 1177699, 1177699, 2808129, 2808129]
aperto	[4886255, 4886255, 2213900.0, 2213900.0, 3307951.0, 3307951.0, 1635004, 1635004, 2419129, 2419129, 3138715, 3138715, 1171413, 1171413, 2851952, 2851952, 4298972, 4298972, 3174310, 3174310, 7713793, 7713793, 3640927, 3640928, 3640927, 3640928, 611466, 611466, 2763161, 2763161, 625164, 625164, 1816503, 1816503]
scambiare	[1037244, 2242034, 1668659, 4908208, 4182438.0, 3516075]
baseball	[2213726, 3343620, 1550603, 1550604, 2195830, 5691386, 2238118, 383275]
condizione	[1754707.0, 1754707.0, 2421564.0, 2421564.0, 1795501.0, 1795501.0, 1722937.0, 1722937.0, 1755036.0, 1755036.0, 4484103, 4484103, 4484104, 4484104, 4878322.0, 4878322.0, 4583640, 4583640, 1005837, 1005837, 1873710, 1873710, 1873711, 1873711, 4583641, 4583642, 4583641, 4583642, 395564, 395564, 3059136, 3059136, 2496889.0, 2496889.0, 2201503, 2201503]
test	[2844734, 2844734, 602293, 602293, 1857434, 1857434, 350383, 350383]
decollare	[3743981, 3743983, 3594630, 3743980, 3743982, 947446.0, 947448.0, 351146.0, 2269615.0, 2269618.0, 1451502.0, 947445.0, 947447.0, 2269614.0, 2269616.0, 947458, 947457, 1451501, 3420838, 3420839]
preparativo	[3238498.0, 3238499.0]
ottenere	[1758484.0, 1758484.0, 1130916, 1130916, 4892570, 4892570, 3140458, 3140458, 2283572.0, 2283572.0, 1071912.0, 1071912.0, 1307976.0, 1307976.0, 1347646.0, 1347646.0, 1834561, 1834561, 980126, 980126, 3692755.0, 3692755.0, 1227206, 1227206, 4947676.0, 4947676.0, 2054194, 2054194, 6639036.0, 6639036.0, 4874141, 4874141, 4874145, 4874145, 4874139.0, 4874139.0, 2028915.0, 2028915.0, 4958114, 4958114, 3202797, 3202797, 4831923.0, 4831923.0, 4831916.0, 4831916.0, 4831934.0, 4831934.0, 2465369.0, 2465369.0, 1330574, 1330574, 2396930.0, 2396930.0]
concorso	[4933426.0, 4933426.0]
limite	[119949.0, 119949.0, 2209652, 2209652, 664407.0, 664407.0]
motivo	[1854331, 1854331, 1806190.0, 1806190.0, 1795566, 1795566, 3120691.0, 3120691.0, 7124344, 7124344, 1763762, 1763762, 3423483, 3423483, 3355452.0, 3355452.0, 3426024, 3426024, 2206038, 2206038, 5683535.0, 5683535.0, 991713, 991713, 1928042, 1928042, 1858106, 1858106, 350843, 350843, 2878807, 2878807, 1133321.0, 1133321.0]
consegnare	[5325092, 5325091, 5325087, 2415663, 5325090, 5325094, 5325089, 5325093, 5325086, 5325088]
sbagliato	[2260956.0, 2260956.0, 715238, 715238, 2280447, 2280447, 978799, 978799, 1309738, 1309738, 3028361.0, 3028361.0, 1758686.0, 1758686.0, 4634870, 4634870, 351099.0, 351099.0, 4210961, 4210961]
grosso	[5563181.0, 5563181.0, 2428071, 2428071, 6217502, 6217502, 1544283, 1544283, 904466.0, 904466.0, 4904699.0, 4904699.0, 2412089.0, 2412089.0, 2842654.0, 2842654.0, 2437217, 2437220, 2437217, 2437220, 3372528.0, 3372529.0, 3372528.0, 3372529.0, 2420844.0, 2420844.0, 724948, 724948, 2437216.0, 2437219.0, 3553475.0, 3553476.0, 2437216.0, 2437219.0, 3553475.0, 3553476.0]
bisognare	[1754705, 1754705, 1754705, 1841029, 1841029, 1841029, 3548210, 3548210, 3548210, 2209458.0, 2209458.0, 2209458.0, 3345455, 3345455, 3345455, 4484103, 4484103, 4484103, 4484104, 4484104, 4484104, 2209460, 2209460, 2209460, 2407687, 2407687, 2407687, 833626, 833626, 833626, 388787, 388787, 388787, 418297, 418297, 418297, 1807379.0, 1807379.0, 1807379.0, 1303363.0, 1303363.0, 1303363.0, 1843919, 1843919, 1843919, 2263934, 2263934, 2263934, 1843921, 1843921, 1843921, 1758799.0, 1758799.0, 1758799.0, 3872505, 3872505, 3872505, 4267531, 4267531, 4267531, 1729430, 1729430, 1729430, 2760488.0, 2760488.0, 2760488.0, 1828227, 1828228, 1828227, 1828228, 1828227, 1828228, 1809328, 1809328, 1809328, 3757808, 3757809, 3757808, 3757809, 3757808, 3757809, 4381.0, 4381.0, 4381.0]
protestare	[2784692.0]
verità	[1326955.0, 1326955.0, 3319143.0, 3319143.0, 2209462.0, 2209462.0, 2459729, 2459729, 3345455, 3345455, 6954345.0, 6954345.0, 2209370, 2209370, 1775276, 1775276, 3131837, 3131837, 1510846, 1510846, 1633225, 1633225, 3490900.0, 3490900.0, 1816903.0, 1816903.0, 3321189.0, 3321189.0, 1611538, 1611538, 2863498.0, 2863498.0, 1676955, 1676955, 4940848.0, 4940848.0, 7867607, 7867607, 1842361.0, 1842361.0, 4922715, 4922715, 1743129.0, 1743129.0, 1775198, 1775201, 1775198, 1775201, 1751826.0, 1751826.0, 646995, 646995]
controllo	[1098303, 2231630, 1722698.0, 6699603, 1689096]
eterno	[1434757]
numeroso	[1758490.0, 1758490.0, 1719499.0, 1719499.0, 3102819.0, 3102819.0, 1758748.0, 1758748.0, 1032552.0, 1032552.0, 857120, 857120, 2479025, 2479025]
iscritto	[1758812]
amato	[1196095, 1796288]
